date_key,calendar_date,fiscal_variant,fiscal_variant_desc,calendar_yr,calendar_yr_desc,calendar_yr_and_half_yr,calendar_yr_and_half_yr_desc,calendar_yr_and_qtr,calendar_yr_and_qtr_desc,calendar_yr_and_mo,calendar_yr_and_mo_desc,calendar_yr_and_wk,calendar_yr_and_wk_desc,fiscal_yr,fiscal_yr_desc,fiscal_yr_and_half_yr,fiscal_yr_and_half_yr_desc,fiscal_yr_and_per,fiscal_yr_and_per_desc,fiscal_yr_and_qtr,fiscal_yr_and_qtr_desc,fiscal_yr_and_wk,fiscal_yr_and_wk_desc,fiscal_wk_and_per,fiscal_wk_and_per_desc,fiscal_wk_and_qtr,fiscal_wk_and_qtr_desc,day_name,fiscal_currnt_qtd,fiscal_currnt_yr_to_dt_flg,fiscal_yr_and_per_long_desc,fiscal_yr_key,fiscal_yr_and_qtr_key,fiscal_yr_and_per_key,fiscal_yr_and_wk_key,fiscal_yr_flag,fiscal_yr_and_qtr_flag,fiscal_yr_and_per_flag,fiscal_yr_and_wk_flag,fiscal_wk_in_qtr,fiscal_wk_in_yr,fiscal_per_name,fiscal_per_name_and_qtr,fiscal_per_id,fiscal_per_id_and_qtr,fiscal_qtr_id,fiscal_qtr_name,fiscal_wk_in_per,fiscal_weeks_in_per,fiscal_weeks_in_qtr,fiscal_weeks_in_yr,fiscal_days_in_per,fiscal_days_in_qtr,fiscal_days_in_yr,fiscal_day_in_wk,fiscal_day_in_per,fiscal_day_in_qtr,fiscal_day_in_yr,fiscal_qtr_qtd_flag,fiscal_yr_ytd_flag,fiscal_qtr_qtcw_flag,fiscal_yr_ytcw_flag,fiscal_per_ptd_flag,fiscal_per_ptcw_flag,fiscal_wk_ending_date,fiscal_prv_yr_flag,fiscal_prv2_yr_flag,fiscal_prv3_yr_flag,fiscal_prv4_yr_flag,fiscal_prv5_yr_flag,fiscal_prv6_yr_flag,fiscal_prv_wk_flag,fiscal_prv2_wk_flag,fiscal_prv3_wk_flag,fiscal_prv4_wk_flag,fiscal_prv5_wk_flag,fiscal_prv6_wk_flag,fiscal_yr_ytp_flag,fiscal_yr_ytq_flag,fiscal_yr_ytfw_flag,fiscal_qtr_qtp_flag,fiscal_qtr_qtfw_flag,fiscal_per_ptfw_flag,fiscal_per_in_qtr,date_yyyymmdd,date_date,fiscal_nxt_qtd,fiscal_nxt_yr_flag,prv_qtr_flag,prv_yr_currnt_qtd_flag,fiscal_yr_and_per_yyyyppp,prv_qtd2_flag,prv_qtd3_flag,fiscal_nxt2_qtd,fiscal_nxt3_qtd,prv_qtd1_flag,fiscal_nxt1_qtd,fiscal_curr_prv5_yr_qtr_flag,fiscal_curr_prv3_yr_qtr_flag,fiscal_curr_prv7_yr_qtr_flag,fiscal_prv_curr_yr_to_dt_flag,fiscal_currnt_ptd,day_bucket,fiscal_wk_bucket,fiscal_per_bucket,fiscal_qtr_bucket,fiscal_yr_bucket,row_insertion_dttm
19880907,1988-09-07 00:00:00.000000000,A1,Adobe Fiscal Year Variant,1988,1988,19882,1988H2,19883,1988Q3,198809,1988-SEP,198836,1988-36,1988,1988,19882,1988H2,198810,1988-10,19884,1988-Q4,198841,1988-41,198801,1988-01,198801,1988-01,WEDNESDAY,N,N,1988-SEP,19881130,19881130,19880930,19880909,N,N,N,N,01,41,SEP,SEP-Q4,10,10-Q4,4,Q4,1.0000000,5.0000000,13.0000000,53.0000000,30.0000000,91.0000000,366.0000000,5.0000000,7.0000000,7.0000000,282.0000000,Y,N,Y,N,Y,Y,1988-09-09 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,1.0000000,19880907,1988-09-07,N,N,N,N,1988010,N,N,N,N,N,N,N,N,N,N,N,-10781,-1540,-354,-118,-30,16:33:58
19880901,1988-09-01 00:00:00.000000000,A1,Adobe Fiscal Year Variant,1988,1988,19882,1988H2,19883,1988Q3,198809,1988-SEP,198835,1988-35,1988,1988,19882,1988H2,198810,1988-10,19884,1988-Q4,198840,1988-40,198801,1988-01,198801,1988-01,THURSDAY,N,N,1988-SEP,19881130,19881130,19880930,19880902,N,N,N,N,01,40,SEP,SEP-Q4,10,10-Q4,4,Q4,1.0000000,5.0000000,13.0000000,53.0000000,30.0000000,91.0000000,366.0000000,6.0000000,1.0000000,1.0000000,276.0000000,Y,N,Y,N,Y,Y,1988-09-02 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,1.0000000,19880901,1988-09-01,N,N,N,N,1988010,N,N,N,N,N,N,N,N,N,N,N,-10787,-1541,-354,-118,-30,16:33:58
19880908,1988-09-08 00:00:00.000000000,A1,Adobe Fiscal Year Variant,1988,1988,19882,1988H2,19883,1988Q3,198809,1988-SEP,198836,1988-36,1988,1988,19882,1988H2,198810,1988-10,19884,1988-Q4,198841,1988-41,198802,1988-02,198802,1988-02,THURSDAY,N,N,1988-SEP,19881130,19881130,19880930,19880909,N,N,N,N,02,41,SEP,SEP-Q4,10,10-Q4,4,Q4,2.0000000,5.0000000,13.0000000,53.0000000,30.0000000,91.0000000,366.0000000,6.0000000,8.0000000,8.0000000,283.0000000,Y,N,Y,N,Y,Y,1988-09-09 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,1.0000000,19880908,1988-09-08,N,N,N,N,1988010,N,N,N,N,N,N,N,N,N,N,N,-10780,-1540,-354,-118,-30,16:33:58
19880909,1988-09-09 00:00:00.000000000,A1,Adobe Fiscal Year Variant,1988,1988,19882,1988H2,19883,1988Q3,198809,1988-SEP,198836,1988-36,1988,1988,19882,1988H2,198810,1988-10,19884,1988-Q4,198841,1988-41,198802,1988-02,198802,1988-02,FRIDAY,N,N,1988-SEP,19881130,19881130,19880930,19880909,N,N,N,Y,02,41,SEP,SEP-Q4,10,10-Q4,4,Q4,2.0000000,5.0000000,13.0000000,53.0000000,30.0000000,91.0000000,366.0000000,7.0000000,9.0000000,9.0000000,284.0000000,Y,N,Y,N,Y,Y,1988-09-09 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,1.0000000,19880909,1988-09-09,N,N,N,N,1988010,N,N,N,N,N,N,N,N,N,N,N,-10779,-1540,-354,-118,-30,16:33:58
19880910,1988-09-10 00:00:00.000000000,A1,Adobe Fiscal Year Variant,1988,1988,19882,1988H2,19883,1988Q3,198809,1988-SEP,198836,1988-36,1988,1988,19882,1988H2,198810,1988-10,19884,1988-Q4,198841,1988-41,198802,1988-02,198802,1988-02,SATURDAY,N,N,1988-SEP,19881130,19881130,19880930,19880916,N,N,N,N,02,41,SEP,SEP-Q4,10,10-Q4,4,Q4,2.0000000,5.0000000,13.0000000,53.0000000,30.0000000,91.0000000,366.0000000,1.0000000,10.0000000,10.0000000,285.0000000,Y,N,Y,N,Y,Y,1988-09-16 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,1.0000000,19880910,1988-09-10,N,N,N,N,1988010,N,N,N,N,N,N,N,N,N,N,N,-10778,-1539,-354,-118,-30,16:33:58
19880911,1988-09-11 00:00:00.000000000,A1,Adobe Fiscal Year Variant,1988,1988,19882,1988H2,19883,1988Q3,198809,1988-SEP,198836,1988-36,1988,1988,19882,1988H2,198810,1988-10,19884,1988-Q4,198841,1988-41,198802,1988-02,198802,1988-02,SUNDAY,N,N,1988-SEP,19881130,19881130,19880930,19880916,N,N,N,N,02,41,SEP,SEP-Q4,10,10-Q4,4,Q4,2.0000000,5.0000000,13.0000000,53.0000000,30.0000000,91.0000000,366.0000000,2.0000000,11.0000000,11.0000000,286.0000000,Y,N,Y,N,Y,Y,1988-09-16 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,1.0000000,19880911,1988-09-11,N,N,N,N,1988010,N,N,N,N,N,N,N,N,N,N,N,-10777,-1539,-354,-118,-30,16:33:58
19880912,1988-09-12 00:00:00.000000000,A1,Adobe Fiscal Year Variant,1988,1988,19882,1988H2,19883,1988Q3,198809,1988-SEP,198837,1988-37,1988,1988,19882,1988H2,198810,1988-10,19884,1988-Q4,198841,1988-41,198802,1988-02,198802,1988-02,MONDAY,N,N,1988-SEP,19881130,19881130,19880930,19880916,N,N,N,N,02,41,SEP,SEP-Q4,10,10-Q4,4,Q4,2.0000000,5.0000000,13.0000000,53.0000000,30.0000000,91.0000000,366.0000000,3.0000000,12.0000000,12.0000000,287.0000000,Y,N,Y,N,Y,Y,1988-09-16 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,1.0000000,19880912,1988-09-12,N,N,N,N,1988010,N,N,N,N,N,N,N,N,N,N,N,-10776,-1539,-354,-118,-30,16:33:58
19880913,1988-09-13 00:00:00.000000000,A1,Adobe Fiscal Year Variant,1988,1988,19882,1988H2,19883,1988Q3,198809,1988-SEP,198837,1988-37,1988,1988,19882,1988H2,198810,1988-10,19884,1988-Q4,198842,1988-42,198802,1988-02,198802,1988-02,TUESDAY,N,N,1988-SEP,19881130,19881130,19880930,19880916,N,N,N,N,02,42,SEP,SEP-Q4,10,10-Q4,4,Q4,2.0000000,5.0000000,13.0000000,53.0000000,30.0000000,91.0000000,366.0000000,4.0000000,13.0000000,13.0000000,288.0000000,Y,N,Y,N,Y,Y,1988-09-16 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,1.0000000,19880913,1988-09-13,N,N,N,N,1988010,N,N,N,N,N,N,N,N,N,N,N,-10775,-1539,-354,-118,-30,16:33:58
19880914,1988-09-14 00:00:00.000000000,A1,Adobe Fiscal Year Variant,1988,1988,19882,1988H2,19883,1988Q3,198809,1988-SEP,198837,1988-37,1988,1988,19882,1988H2,198810,1988-10,19884,1988-Q4,198842,1988-42,198802,1988-02,198802,1988-02,WEDNESDAY,N,N,1988-SEP,19881130,19881130,19880930,19880916,N,N,N,N,02,42,SEP,SEP-Q4,10,10-Q4,4,Q4,2.0000000,5.0000000,13.0000000,53.0000000,30.0000000,91.0000000,366.0000000,5.0000000,14.0000000,14.0000000,289.0000000,N,N,Y,N,N,Y,1988-09-16 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,1.0000000,19880914,1988-09-14,N,N,N,N,1988010,N,N,N,N,N,N,N,N,N,N,N,-10774,-1539,-354,-118,-30,16:33:58
19880915,1988-09-15 00:00:00.000000000,A1,Adobe Fiscal Year Variant,1988,1988,19882,1988H2,19883,1988Q3,198809,1988-SEP,198837,1988-37,1988,1988,19882,1988H2,198810,1988-10,19884,1988-Q4,198842,1988-42,198803,1988-03,198803,1988-03,THURSDAY,N,N,1988-SEP,19881130,19881130,19880930,19880916,N,N,N,N,03,42,SEP,SEP-Q4,10,10-Q4,4,Q4,3.0000000,5.0000000,13.0000000,53.0000000,30.0000000,91.0000000,366.0000000,6.0000000,15.0000000,15.0000000,290.0000000,N,N,N,N,N,N,1988-09-16 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,1.0000000,19880915,1988-09-15,N,N,N,N,1988010,N,N,N,N,N,N,N,N,N,N,N,-10773,-1539,-354,-118,-30,16:33:58
19880916,1988-09-16 00:00:00.000000000,A1,Adobe Fiscal Year Variant,1988,1988,19882,1988H2,19883,1988Q3,198809,1988-SEP,198837,1988-37,1988,1988,19882,1988H2,198810,1988-10,19884,1988-Q4,198842,1988-42,198803,1988-03,198803,1988-03,FRIDAY,N,N,1988-SEP,19881130,19881130,19880930,19880916,N,N,N,Y,03,42,SEP,SEP-Q4,10,10-Q4,4,Q4,3.0000000,5.0000000,13.0000000,53.0000000,30.0000000,91.0000000,366.0000000,7.0000000,16.0000000,16.0000000,291.0000000,N,N,N,N,N,N,1988-09-16 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,1.0000000,19880916,1988-09-16,N,N,N,N,1988010,N,N,N,N,N,N,N,N,N,N,N,-10772,-1539,-354,-118,-30,16:33:58
19880917,1988-09-17 00:00:00.000000000,A1,Adobe Fiscal Year Variant,1988,1988,19882,1988H2,19883,1988Q3,198809,1988-SEP,198837,1988-37,1988,1988,19882,1988H2,198810,1988-10,19884,1988-Q4,198842,1988-42,198803,1988-03,198803,1988-03,SATURDAY,N,N,1988-SEP,19881130,19881130,19880930,19880923,N,N,N,N,03,42,SEP,SEP-Q4,10,10-Q4,4,Q4,3.0000000,5.0000000,13.0000000,53.0000000,30.0000000,91.0000000,366.0000000,1.0000000,17.0000000,17.0000000,292.0000000,N,N,N,N,N,N,1988-09-23 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,1.0000000,19880917,1988-09-17,N,N,N,N,1988010,N,N,N,N,N,N,N,N,N,N,N,-10771,-1538,-354,-118,-30,16:33:58
19880918,1988-09-18 00:00:00.000000000,A1,Adobe Fiscal Year Variant,1988,1988,19882,1988H2,19883,1988Q3,198809,1988-SEP,198837,1988-37,1988,1988,19882,1988H2,198810,1988-10,19884,1988-Q4,198842,1988-42,198803,1988-03,198803,1988-03,SUNDAY,N,N,1988-SEP,19881130,19881130,19880930,19880923,N,N,N,N,03,42,SEP,SEP-Q4,10,10-Q4,4,Q4,3.0000000,5.0000000,13.0000000,53.0000000,30.0000000,91.0000000,366.0000000,2.0000000,18.0000000,18.0000000,293.0000000,N,N,N,N,N,N,1988-09-23 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,1.0000000,19880918,1988-09-18,N,N,N,N,1988010,N,N,N,N,N,N,N,N,N,N,N,-10770,-1538,-354,-118,-30,16:33:58
19880919,1988-09-19 00:00:00.000000000,A1,Adobe Fiscal Year Variant,1988,1988,19882,1988H2,19883,1988Q3,198809,1988-SEP,198838,1988-38,1988,1988,19882,1988H2,198810,1988-10,19884,1988-Q4,198842,1988-42,198803,1988-03,198803,1988-03,MONDAY,N,N,1988-SEP,19881130,19881130,19880930,19880923,N,N,N,N,03,42,SEP,SEP-Q4,10,10-Q4,4,Q4,3.0000000,5.0000000,13.0000000,53.0000000,30.0000000,91.0000000,366.0000000,3.0000000,19.0000000,19.0000000,294.0000000,N,N,N,N,N,N,1988-09-23 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,1.0000000,19880919,1988-09-19,N,N,N,N,1988010,N,N,N,N,N,N,N,N,N,N,N,-10769,-1538,-354,-118,-30,16:33:58
19880920,1988-09-20 00:00:00.000000000,A1,Adobe Fiscal Year Variant,1988,1988,19882,1988H2,19883,1988Q3,198809,1988-SEP,198838,1988-38,1988,1988,19882,1988H2,198810,1988-10,19884,1988-Q4,198843,1988-43,198803,1988-03,198803,1988-03,TUESDAY,N,N,1988-SEP,19881130,19881130,19880930,19880923,N,N,N,N,03,43,SEP,SEP-Q4,10,10-Q4,4,Q4,3.0000000,5.0000000,13.0000000,53.0000000,30.0000000,91.0000000,366.0000000,4.0000000,20.0000000,20.0000000,295.0000000,N,N,N,N,N,N,1988-09-23 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,1.0000000,19880920,1988-09-20,N,N,N,N,1988010,N,N,N,N,N,N,N,N,N,N,N,-10768,-1538,-354,-118,-30,16:33:58
19880921,1988-09-21 00:00:00.000000000,A1,Adobe Fiscal Year Variant,1988,1988,19882,1988H2,19883,1988Q3,198809,1988-SEP,198838,1988-38,1988,1988,19882,1988H2,198810,1988-10,19884,1988-Q4,198843,1988-43,198803,1988-03,198803,1988-03,WEDNESDAY,N,N,1988-SEP,19881130,19881130,19880930,19880923,N,N,N,N,03,43,SEP,SEP-Q4,10,10-Q4,4,Q4,3.0000000,5.0000000,13.0000000,53.0000000,30.0000000,91.0000000,366.0000000,5.0000000,21.0000000,21.0000000,296.0000000,N,N,N,N,N,N,1988-09-23 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,1.0000000,19880921,1988-09-21,N,N,N,N,1988010,N,N,N,N,N,N,N,N,N,N,N,-10767,-1538,-354,-118,-30,16:33:58
19880929,1988-09-29 00:00:00.000000000,A1,Adobe Fiscal Year Variant,1988,1988,19882,1988H2,19883,1988Q3,198809,1988-SEP,198839,1988-39,1988,1988,19882,1988H2,198810,1988-10,19884,1988-Q4,198844,1988-44,198805,1988-05,198805,1988-05,THURSDAY,N,N,1988-SEP,19881130,19881130,19880930,19880930,N,N,N,N,05,44,SEP,SEP-Q4,10,10-Q4,4,Q4,5.0000000,5.0000000,13.0000000,53.0000000,30.0000000,91.0000000,366.0000000,6.0000000,29.0000000,29.0000000,304.0000000,N,N,N,N,N,N,1988-09-30 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,1.0000000,19880929,1988-09-29,N,N,N,N,1988010,N,N,N,N,N,N,N,N,N,N,N,-10759,-1537,-354,-118,-30,16:33:58
19880930,1988-09-30 00:00:00.000000000,A1,Adobe Fiscal Year Variant,1988,1988,19882,1988H2,19883,1988Q3,198809,1988-SEP,198839,1988-39,1988,1988,19882,1988H2,198810,1988-10,19884,1988-Q4,198844,1988-44,198805,1988-05,198805,1988-05,FRIDAY,N,N,1988-SEP,19881130,19881130,19880930,19880930,N,N,Y,Y,05,44,SEP,SEP-Q4,10,10-Q4,4,Q4,5.0000000,5.0000000,13.0000000,53.0000000,30.0000000,91.0000000,366.0000000,7.0000000,30.0000000,30.0000000,305.0000000,N,N,N,N,N,N,1988-09-30 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,1.0000000,19880930,1988-09-30,N,N,N,N,1988010,N,N,N,N,N,N,N,N,N,N,N,-10758,-1537,-354,-118,-30,16:33:58
19870901,1987-09-01 00:00:00.000000000,A1,Adobe Fiscal Year Variant,1987,1987,19872,1987H2,19873,1987Q3,198709,1987-SEP,198736,1987-36,1987,1987,19872,1987H2,198710,1987-10,19874,1987-Q4,198740,1987-40,198701,1987-01,198701,1987-01,TUESDAY,N,N,1987-SEP,19871130,19871130,19870930,19870904,N,N,N,N,01,40,SEP,SEP-Q4,10,10-Q4,4,Q4,1.0000000,5.0000000,13.0000000,53.0000000,30.0000000,91.0000000,365.0000000,4.0000000,1.0000000,1.0000000,275.0000000,Y,N,Y,N,Y,Y,1987-09-04 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,1.0000000,19870901,1987-09-01,N,N,N,N,1987010,N,N,N,N,N,N,N,N,N,N,N,-11153,-1593,-366,-122,-31,16:33:58
19870903,1987-09-03 00:00:00.000000000,A1,Adobe Fiscal Year Variant,1987,1987,19872,1987H2,19873,1987Q3,198709,1987-SEP,198736,1987-36,1987,1987,19872,1987H2,198710,1987-10,19874,1987-Q4,198740,1987-40,198701,1987-01,198701,1987-01,THURSDAY,N,N,1987-SEP,19871130,19871130,19870930,19870904,N,N,N,N,01,40,SEP,SEP-Q4,10,10-Q4,4,Q4,1.0000000,5.0000000,13.0000000,53.0000000,30.0000000,91.0000000,365.0000000,6.0000000,3.0000000,3.0000000,277.0000000,Y,N,Y,N,Y,Y,1987-09-04 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,1.0000000,19870903,1987-09-03,N,N,N,N,1987010,N,N,N,N,N,N,N,N,N,N,N,-11151,-1593,-366,-122,-31,16:33:58
19870904,1987-09-04 00:00:00.000000000,A1,Adobe Fiscal Year Variant,1987,1987,19872,1987H2,19873,1987Q3,198709,1987-SEP,198736,1987-36,1987,1987,19872,1987H2,198710,1987-10,19874,1987-Q4,198740,1987-40,198701,1987-01,198701,1987-01,FRIDAY,N,N,1987-SEP,19871130,19871130,19870930,19870904,N,N,N,Y,01,40,SEP,SEP-Q4,10,10-Q4,4,Q4,1.0000000,5.0000000,13.0000000,53.0000000,30.0000000,91.0000000,365.0000000,7.0000000,4.0000000,4.0000000,278.0000000,Y,N,Y,N,Y,Y,1987-09-04 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,1.0000000,19870904,1987-09-04,N,N,N,N,1987010,N,N,N,N,N,N,N,N,N,N,N,-11150,-1593,-366,-122,-31,16:33:58
19870905,1987-09-05 00:00:00.000000000,A1,Adobe Fiscal Year Variant,1987,1987,19872,1987H2,19873,1987Q3,198709,1987-SEP,198736,1987-36,1987,1987,19872,1987H2,198710,1987-10,19874,1987-Q4,198740,1987-40,198701,1987-01,198701,1987-01,SATURDAY,N,N,1987-SEP,19871130,19871130,19870930,19870911,N,N,N,N,01,40,SEP,SEP-Q4,10,10-Q4,4,Q4,1.0000000,5.0000000,13.0000000,53.0000000,30.0000000,91.0000000,365.0000000,1.0000000,5.0000000,5.0000000,279.0000000,Y,N,Y,N,Y,Y,1987-09-11 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,1.0000000,19870905,1987-09-05,N,N,N,N,1987010,N,N,N,N,N,N,N,N,N,N,N,-11149,-1592,-366,-122,-31,16:33:58
19870906,1987-09-06 00:00:00.000000000,A1,Adobe Fiscal Year Variant,1987,1987,19872,1987H2,19873,1987Q3,198709,1987-SEP,198736,1987-36,1987,1987,19872,1987H2,198710,1987-10,19874,1987-Q4,198740,1987-40,198701,1987-01,198701,1987-01,SUNDAY,N,N,1987-SEP,19871130,19871130,19870930,19870911,N,N,N,N,01,40,SEP,SEP-Q4,10,10-Q4,4,Q4,1.0000000,5.0000000,13.0000000,53.0000000,30.0000000,91.0000000,365.0000000,2.0000000,6.0000000,6.0000000,280.0000000,Y,N,Y,N,Y,Y,1987-09-11 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,1.0000000,19870906,1987-09-06,N,N,N,N,1987010,N,N,N,N,N,N,N,N,N,N,N,-11148,-1592,-366,-122,-31,16:33:58
19871222,1987-12-22 00:00:00.000000000,A1,Adobe Fiscal Year Variant,1987,1987,19872,1987H2,19874,1987Q4,198712,1987-DEC,198752,1987-52,1988,1988,19881,1988H1,198801,1988-01,19881,1988-Q1,198804,1988-04,198804,1988-04,198804,1988-04,TUESDAY,N,N,1987-DEC,19881130,19880229,19871231,19871225,N,N,N,N,04,04,DEC,DEC-Q1,01,01-Q1,1,Q1,4.0000000,5.0000000,13.0000000,53.0000000,31.0000000,91.0000000,366.0000000,4.0000000,22.0000000,22.0000000,22.0000000,N,Y,N,Y,N,N,1987-12-25 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,N,1.0000000,19871222,1987-12-22,N,N,N,N,1988001,N,N,N,N,N,N,N,N,N,N,N,-11041,-1577,-363,-121,-30,16:33:58
19871223,1987-12-23 00:00:00.000000000,A1,Adobe Fiscal Year Variant,1987,1987,19872,1987H2,19874,1987Q4,198712,1987-DEC,198752,1987-52,1988,1988,19881,1988H1,198801,1988-01,19881,1988-Q1,198804,1988-04,198804,1988-04,198804,1988-04,WEDNESDAY,N,N,1987-DEC,19881130,19880229,19871231,19871225,N,N,N,N,04,04,DEC,DEC-Q1,01,01-Q1,1,Q1,4.0000000,5.0000000,13.0000000,53.0000000,31.0000000,91.0000000,366.0000000,5.0000000,23.0000000,23.0000000,23.0000000,N,Y,N,Y,N,N,1987-12-25 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,N,1.0000000,19871223,1987-12-23,N,N,N,N,1988001,N,N,N,N,N,N,N,N,N,N,N,-11040,-1577,-363,-121,-30,16:33:58
19871224,1987-12-24 00:00:00.000000000,A1,Adobe Fiscal Year Variant,1987,1987,19872,1987H2,19874,1987Q4,198712,1987-DEC,198752,1987-52,1988,1988,19881,1988H1,198801,1988-01,19881,1988-Q1,198804,1988-04,198804,1988-04,198804,1988-04,THURSDAY,N,N,1987-DEC,19881130,19880229,19871231,19871225,N,N,N,N,04,04,DEC,DEC-Q1,01,01-Q1,1,Q1,4.0000000,5.0000000,13.0000000,53.0000000,31.0000000,91.0000000,366.0000000,6.0000000,24.0000000,24.0000000,24.0000000,N,Y,N,Y,N,N,1987-12-25 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,N,1.0000000,19871224,1987-12-24,N,N,N,N,1988001,N,N,N,N,N,N,N,N,N,N,N,-11039,-1577,-363,-121,-30,16:33:58
19871225,1987-12-25 00:00:00.000000000,A1,Adobe Fiscal Year Variant,1987,1987,19872,1987H2,19874,1987Q4,198712,1987-DEC,198752,1987-52,1988,1988,19881,1988H1,198801,1988-01,19881,1988-Q1,198804,1988-04,198804,1988-04,198804,1988-04,FRIDAY,N,N,1987-DEC,19881130,19880229,19871231,19871225,N,N,N,Y,04,04,DEC,DEC-Q1,01,01-Q1,1,Q1,4.0000000,5.0000000,13.0000000,53.0000000,31.0000000,91.0000000,366.0000000,7.0000000,25.0000000,25.0000000,25.0000000,N,Y,N,Y,N,N,1987-12-25 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,N,1.0000000,19871225,1987-12-25,N,N,N,N,1988001,N,N,N,N,N,N,N,N,N,N,N,-11038,-1577,-363,-121,-30,16:33:58
19871226,1987-12-26 00:00:00.000000000,A1,Adobe Fiscal Year Variant,1987,1987,19872,1987H2,19874,1987Q4,198712,1987-DEC,198752,1987-52,1988,1988,19881,1988H1,198801,1988-01,19881,1988-Q1,198804,1988-04,198804,1988-04,198804,1988-04,SATURDAY,N,N,1987-DEC,19881130,19880229,19871231,19880101,N,N,N,N,04,04,DEC,DEC-Q1,01,01-Q1,1,Q1,4.0000000,5.0000000,13.0000000,53.0000000,31.0000000,91.0000000,366.0000000,1.0000000,26.0000000,26.0000000,26.0000000,N,Y,N,Y,N,N,1988-01-01 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,N,1.0000000,19871226,1987-12-26,N,N,N,N,1988001,N,N,N,N,N,N,N,N,N,N,N,-11037,-1576,-363,-121,-30,16:33:58
19871227,1987-12-27 00:00:00.000000000,A1,Adobe Fiscal Year Variant,1987,1987,19872,1987H2,19874,1987Q4,198712,1987-DEC,198752,1987-52,1988,1988,19881,1988H1,198801,1988-01,19881,1988-Q1,198804,1988-04,198804,1988-04,198804,1988-04,SUNDAY,N,N,1987-DEC,19881130,19880229,19871231,19880101,N,N,N,N,04,04,DEC,DEC-Q1,01,01-Q1,1,Q1,4.0000000,5.0000000,13.0000000,53.0000000,31.0000000,91.0000000,366.0000000,2.0000000,27.0000000,27.0000000,27.0000000,N,Y,N,Y,N,N,1988-01-01 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,N,1.0000000,19871227,1987-12-27,N,N,N,N,1988001,N,N,N,N,N,N,N,N,N,N,N,-11036,-1576,-363,-121,-30,16:33:58
